POINTID,SiteId,Lat,Long,FeatureTyp,Barrier,Reason,FishPass,LngCo,LngSD,LngCH,Lng_25Co,Lng_75Co,Lng_25CH,Lng_75CH,Lng_25SD,Lng_75SD,Lng_50Co,Lng_50CH,Lng_50SD
450,127H0391,47.11264,-123.99725,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
439,127H0394,47.11817,-123.98541,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
443,127H0395,47.11731,-123.9991,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
170,127H0412,47.29878,-123.89992,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
153,127H0417,47.30717,-123.89015,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
167,127H0423,47.30179,-123.87581,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
180,127H0447,47.2882,-123.86902,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
145,127H0454,47.31231,-123.8639,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
149,127H0455,47.30951,-123.85806,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
142,127H0461,47.31552,-123.85955,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
129,127H0464,47.32523,-123.8528,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
128,127H0465,47.32634,-123.85341,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
124,127H0481,47.33068,-123.87674,Non-Culvert Xing,Yes,Other,33,0,0,0,0,0,0,0,0,0,0,0,0
114,127H0496,47.33993,-123.89182,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
120,127H0506,47.33395,-123.88806,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
122,127H0510,47.33138,-123.88032,Non-Culvert Xing,Yes,Other,33,0,0,0,0,0,0,0,0,0,0,0,0
11,127H0600,47.44832,-123.7485,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1,127H0654,47.49103,-123.64657,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
164,127H0682,47.30175,-123.94215,Culvert,Yes,Slope,67,834.972228,0,0,1043.715285,0,0,0,626.229171,0,834.972228,0,0
230,127H0690,47.25251,-123.93546,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
229,127H0693,47.25177,-123.96908,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
231,127H0694,47.25186,-123.93427,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
270,127H0705,47.22429,-123.9806,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
367,127H0711,47.15949,-123.90973,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
273,127H0723,47.22285,-123.95054,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
292,127H0725,47.20879,-123.98646,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
226,127H0741,47.25478,-123.90523,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
281,127H0751,47.22072,-123.94143,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
339,127H0771,47.17873,-123.86007,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
331,127H0781,47.18621,-123.86864,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
506,127H0795,47.08206,-123.99354,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
458,127H0804,47.1078,-124.06175,Non-Culvert Xing,Yes,Other,33,0,0,0,0,0,0,0,0,0,0,0,0
383,127H0808,47.14426,-123.97761,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
385,127H0811,47.14356,-123.9702,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
320,127H0830,47.19095,-123.9588,Culvert,Yes,Slope,67,410.336243,0,0,410.336243,0,410.336243,0,176.264242,0,410.336243,0,0
291,127H0835,47.20942,-123.97874,Culvert,Yes,Slope,33,0,0,0,392.623176,0,0,0,0,0,0,0,0
228,127H0842,47.25311,-123.93755,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
260,127H0849,47.23485,-123.83748,Non-Culvert Xing,Yes,Other,33,0,0,0,0,0,0,0,0,0,0,0,0
413,127Q0048,47.13361,-123.80557,Culvert,Yes,Velocity,67,0,0,0,590.473506,0,0,0,0,0,0,0,0
358,127Q0053,47.17082,-123.78364,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
427,127Q0056,47.12747,-123.80675,Culvert,Yes,Slope,67,0,0,0,220.773219,0,0,0,0,0,0,0,0
395,127Q0059,47.14516,-123.7926,Culvert,Yes,Slope,67,0,0,0,188.741857,0,0,0,0,0,0,0,0
392,127Q0060,47.14622,-123.79544,Culvert,Yes,Slope,67,0,0,0,377.483714,0,0,0,0,0,0,0,0
391,127Q0068,47.14561,-123.82596,Culvert,Yes,Slope,67,7517.548824,0,207.485072,9689.919677,3508.116119,1909.415465,0,963.89858,0,7517.548824,207.485072,0
485,127Q0080,47.09403,-123.81351,Culvert,Yes,WS Drop,33,575.502906,0,0,1342.840114,0,0,0,0,0,575.502906,0,0
504,127Q0081,47.08832,-123.81329,Culvert,Yes,WS Drop,67,459.856966,0,0,1667.337919,0,0,0,0,0,459.856966,0,0
468,127Q0119,47.10482,-123.9143,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
421,127Q0141,47.12807,-123.89084,Culvert,Yes,Slope,0,0,0,0,107.342939,0,0,0,0,0,0,0,0
456,127Q0154,47.11542,-123.8447,Culvert,Yes,WS Drop,33,408.199504,0,0,612.299256,0,0,0,0,0,408.199504,0,0
466,127Q0158,47.1087,-123.84918,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
389,127Q0174,47.14493,-123.84167,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
461,127Q0218,47.11006,-123.89869,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
447,127Q0220,47.11778,-123.89986,Culvert,Yes,Slope,0,0,0,0,428.464318,0,0,0,0,0,0,0,0
445,127Q0221,47.11793,-123.90861,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
407,127Q0226,47.13453,-123.90097,Culvert,Yes,Slope,33,0,0,0,219.649967,0,0,0,0,0,0,0,0
405,127Q0227,47.1345,-123.90165,Culvert,Yes,Slope,33,0,0,0,219.649967,0,0,0,0,0,0,0,0
360,127Q0238,47.16886,-123.81988,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
489,127Q0250,47.08862,-123.94972,Culvert,Yes,WS Drop,33,2234.474101,0,0,4317.441976,1403.549482,219.015574,0,0,0,2234.474101,0,0
312,127Q0277,47.19989,-123.83218,Culvert,Yes,WS Drop,33,178.068602,0,0,899.164032,0,0,0,0,0,178.068602,0,0
350,127Q0283,47.17237,-123.8403,Culvert,Yes,Slope,67,508.006205,0,0,693.526356,0,0,0,0,0,508.006205,0,0
351,127Q0284,47.17247,-123.8397,Culvert,Yes,Slope,67,4065.311901,0,0,5880.966497,821.191198,19.817377,0,0,0,4065.311901,0,0
380,127Q0287,47.15078,-123.84055,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
470,127Q0293,47.10267,-123.92424,Non-Culvert Xing,Yes,Other,33,0,0,0,0,0,0,0,0,0,0,0,0
340,127S0014,47.18616,-123.5467,Culvert,Yes,Slope,33,0,0,0,825.594296,0,0,0,0,0,0,0,0
221,127S0015,47.27037,-123.51556,Culvert,Yes,WS Drop,0,2424.371387,0,0,3381.990589,1402.476095,0,0,0,0,2298.432467,0,0
382,127S0060,47.15999,-123.55237,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
406,127S0066,47.14461,-123.53815,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
412,127S0085,47.14142,-123.52984,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
419,127S0089,47.13836,-123.52554,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
400,127S0105,47.14745,-123.52596,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
480,127S0120,47.10457,-123.50623,Culvert,Yes,Slope,33,743.413196,0,0,1511.432286,0,0,0,0,0,743.413196,0,0
503,127S0123,47.09662,-123.50883,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
448,127S0129,47.12505,-123.58154,Culvert,Yes,Slope,33,580.864137,0,0,1822.775684,0,0,0,0,0,580.864137,0,0
341,127S0139,47.18344,-123.56484,Culvert,Yes,WS Drop,0,0,0,0,421.826804,0,0,0,0,0,0,0,0
315,127S0142,47.20518,-123.57071,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
234,127S0157,47.26193,-123.57045,Culvert,Yes,Slope,33,0,0,0,819.674349,0,0,0,0,0,0,0,0
158,127S0163,47.3141,-123.59143,Culvert,Yes,Slope,0,570.238392,0,0,570.238392,0,0,0,0,0,570.238392,0,0
156,127S0165,47.31465,-123.58571,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
155,127S0167,47.315,-123.58166,Culvert,Yes,WS Drop,33,0,0,0,382.321496,0,0,0,0,0,0,0,0
152,127S0168,47.31671,-123.57686,Culvert,Yes,WS Drop,0,600.682125,0,0,1231.225655,600.682125,0,0,0,0,600.682125,0,0
161,127S0169,47.31343,-123.56923,Culvert,Yes,WS Drop,0,0,0,0,130.493021,0,0,0,0,0,0,0,0
104,127S0186,47.35744,-123.55226,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
99,127S0187,47.35935,-123.5488,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
98,127S0188,47.36102,-123.54771,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
91,127S0190,47.36719,-123.53041,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
92,127S0191,47.36649,-123.52402,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
93,127S0192,47.36634,-123.5238,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
90,127S0193,47.3684,-123.51355,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
83,127S0202,47.37154,-123.54633,Culvert,Yes,Slope,67,206.386753,0,0,412.773506,0,0,0,0,0,206.386753,0,0
64,127S0204,47.38116,-123.53592,Culvert,Yes,WS Drop,0,0,0,0,202.851259,0,0,0,0,0,0,0,0
62,127S0205,47.38206,-123.53641,Culvert,Yes,WS Drop,0,0,0,0,202.851259,0,0,0,0,0,0,0,0
58,127S0207,47.38293,-123.53462,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
160,127S0223,47.31432,-123.54052,Culvert,Yes,WS Drop,0,0,0,0,220.641809,0,0,0,0,0,0,0,0
163,127S0224,47.31342,-123.53349,Culvert,Yes,WS Drop,0,598.162716,0,0,1196.325432,199.387572,0,0,0,0,598.162716,0,0
168,127S0226,47.31088,-123.52201,Culvert,Yes,WS Drop,0,0,0,0,199.079666,0,0,0,0,0,0,0,0
139,127S0229,47.32797,-123.52011,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
169,127S0232,47.31053,-123.52053,Culvert,Yes,Slope,0,425.960216,0,0,425.960216,0,0,0,0,0,425.960216,0,0
295,127S0244,47.2196,-123.53339,Culvert,Yes,WS Drop,33,1626.201736,0,0,1626.201736,0,0,0,0,0,1626.201736,0,0
280,127S0245,47.23302,-123.51255,Culvert,Yes,WS Drop,0,419.153398,0,0,1047.883495,0,0,0,0,0,419.153398,0,0
207,127S0254,47.27569,-123.57469,Culvert,Yes,WS Drop,0,184.640161,0,0,585.073061,0,0,0,0,0,184.640161,0,0
196,127S0257,47.28282,-123.5765,Culvert,Yes,WS Drop,33,0,0,0,832.700288,0,0,0,0,0,0,0,0
181,127S0259,47.29435,-123.58151,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
175,127S0268,47.30683,-123.54922,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
173,127S0415,47.30882,-123.49274,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
171,127S0421,47.30889,-123.49774,Culvert,Yes,WS Drop,0,197.115197,0,0,361.336536,0,0,0,0,0,197.115197,0,0
137,127S0426,47.33091,-123.4951,Culvert,Yes,WS Drop,0,391.76181,0,0,783.52362,0,0,0,0,0,391.76181,0,0
121,127S0429,47.34339,-123.49945,Culvert,Yes,WS Drop,0,383.394968,0,0,575.092452,0,0,0,0,0,383.394968,0,0
117,127S0430,47.34736,-123.49512,Culvert,Yes,WS Drop,0,597.859267,0,0,1043.917537,374.830132,0,0,0,0,597.859267,0,0
108,127S0432,47.35477,-123.49073,Culvert,Yes,WS Drop,0,850.260576,0,0,850.260576,212.565144,0,0,0,0,850.260576,0,0
107,127S0433,47.35574,-123.49014,Culvert,Yes,WS Drop,0,194.639511,0,0,583.918533,0,0,0,0,0,194.639511,0,0
97,127S0434,47.36292,-123.48872,Culvert,Yes,WS Drop,33,184.299405,0,0,368.59881,0,0,0,0,0,184.299405,0,0
94,127S0435,47.36672,-123.48801,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
79,127S0437,47.37529,-123.48348,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
59,127S0439,47.38468,-123.48328,Culvert,Yes,WS Drop,33,2740.17148,0,0,3522.048236,1387.871964,0,0,0,0,2740.17148,0,0
57,127S0440,47.38555,-123.49309,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
56,127S0441,47.38586,-123.49559,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
203,127S0448,47.27952,-123.50993,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
95,127S0450,47.36628,-123.48309,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
509,127W0056,47.08898,-123.72989,Culvert,Yes,WS Drop,0,0,0,0,400.228622,0,0,0,0,0,0,0,0
479,127W0067,47.09811,-123.77118,Culvert,Yes,WS Drop,0,473.28003,0,0,1116.760357,206.038803,0,0,0,0,473.28003,0,0
465,127W0072,47.11115,-123.77874,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
451,127W0079,47.11848,-123.77,Culvert,Yes,WS Drop,0,1210.921893,0,0,1605.515255,234.892537,0,0,0,0,1021.993987,0,0
429,127W0086,47.12668,-123.75508,Culvert,Yes,WS Drop,33,411.838408,0,0,617.757612,0,0,0,0,0,411.838408,0,0
426,127W0087,47.12916,-123.75451,Culvert,Yes,WS Drop,0,1421.333138,0,0,1922.366979,367.392442,0,0,0,0,1421.333138,0,0
384,127W0105,47.15066,-123.74853,Culvert,Yes,Slope,0,1410.031687,0,0,2466.825719,991.308135,0,0,0,0,1410.031687,0,0
355,127W0116,47.17315,-123.73081,Culvert,Yes,WS Drop,0,0,0,0,161.894768,0,0,0,0,0,0,0,0
352,127W0118,47.17443,-123.72686,Culvert,Yes,WS Drop,0,185.673915,0,0,371.34783,0,0,0,0,0,185.673915,0,0
302,127W0139,47.2081,-123.70682,Culvert,Yes,Slope,67,184.725715,0,0,749.916826,0,0,0,0,0,184.725715,0,0
248,127W0150,47.25271,-123.71261,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
233,127W0153,47.2581,-123.71322,Culvert,Yes,WS Drop,33,0,0,0,174.023766,0,0,0,0,0,0,0,0
403,127W0165,47.14055,-123.71832,Culvert,Yes,Slope,33,3127.077942,0,0,3586.320794,2141.824464,0,0,0,0,3127.077942,0,0
265,127W0188,47.23602,-123.67582,Culvert,Yes,Slope,67,1121.410361,0,0,1314.860664,0,0,0,0,0,1121.410361,0,0
269,127W0191,47.2349,-123.67126,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
287,127W0192,47.22066,-123.67185,Culvert,Yes,Depth,33,214.022706,0,0,642.068118,0,0,0,0,0,0,0,0
330,127W0194,47.19229,-123.66489,Culvert,Yes,WS Drop,33,0,0,0,192.004817,0,0,0,0,0,0,0,0
378,127W0200,47.15639,-123.67728,Culvert,Yes,Slope,0,0,0,0,403.749466,0,0,0,0,0,0,0,0
304,127W0213,47.2059,-123.71821,Culvert,Yes,Slope,33,0,0,0,193.659691,0,0,0,0,0,0,0,0
329,127W0231,47.19042,-123.75404,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
283,127W0237,47.22207,-123.79963,Culvert,Yes,Slope,33,0,0,0,554.587926,0,0,0,0,0,0,0,0
317,127W0243,47.19987,-123.74519,Culvert,Yes,Slope,67,725.421592,0,0,725.421592,198.156943,0,0,0,0,725.421592,0,0
323,127W0248,47.19588,-123.73368,Culvert,Yes,Slope,0,289.837696,0,0,578.477233,0,0,0,0,0,289.837696,0,0
334,127W0252,47.18545,-123.75861,Culvert,Yes,WS Drop,0,346.968508,0,0,785.453131,0,0,0,0,0,346.968508,0,0
335,127W0253,47.1841,-123.76102,Culvert,Yes,Slope,0,0,0,0,352.698576,0,0,0,0,0,0,0,0
346,127W0254,47.17672,-123.76548,Culvert,Yes,WS Drop,67,0,0,0,174.743547,0,0,0,0,0,0,0,0
347,127W0255,47.17645,-123.76458,Culvert,Yes,Slope,33,0,0,0,235.09415,0,0,0,0,0,0,0,0
349,127W0256,47.17519,-123.75953,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
301,127W0268,47.20561,-123.79726,Culvert,Yes,Slope,33,0,0,0,213.320357,0,0,0,0,0,0,0,0
262,127W0272,47.23731,-123.75576,Culvert,Yes,Slope,0,0,0,0,224.240849,0,0,0,0,0,0,0,0
261,127W0273,47.23681,-123.7787,Culvert,Yes,Slope,33,469.14475,0,0,469.14475,361.20011,0,0,0,0,469.14475,0,0
245,127W0275,47.25354,-123.7376,Culvert,Yes,WS Drop,0,2331.266944,0,0,3326.481408,1537.648307,0,0,0,0,2331.266944,0,0
243,127W0276,47.25516,-123.72855,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
247,127W0278,47.25372,-123.72593,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
212,127W0281,47.26989,-123.71633,Culvert,Yes,WS Drop,67,19366.88198,604.797561,0,26478.62581,13213.19332,0,0,2867.724957,0,19154.87264,0,604.797561
223,127W0282,47.26291,-123.716,Culvert,Yes,WS Drop,33,655.77713,0,0,1174.351607,0,0,0,0,0,655.77713,0,0
236,127W0284,47.25602,-123.75136,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
244,127W0291,47.25295,-123.7616,Culvert,Yes,Slope,0,846.448241,0,0,1634.604507,0,0,0,0,0,846.448241,0,0
225,127W0293,47.26043,-123.75748,Culvert,Yes,Slope,0,0,0,0,189.812216,0,0,0,0,0,0,0,0
239,127W0296,47.25475,-123.7698,Culvert,Yes,WS Drop,0,0,0,0,390.183352,0,0,0,0,0,0,0,0
235,127W0297,47.2555,-123.77143,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
266,127W0312,47.23182,-123.82183,Culvert,Yes,WS Drop,67,0,0,0,228.325288,0,0,0,0,0,0,0,0
272,127W0314,47.22923,-123.82649,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
213,127W0326,47.26904,-123.75265,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
201,127W0329,47.27516,-123.7451,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
195,127W0330,47.27849,-123.74346,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
191,127W0331,47.2819,-123.74235,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
178,127W0337,47.29692,-123.73633,Culvert,Yes,WS Drop,0,0,0,0,182.090608,0,0,0,0,0,0,0,0
324,127W0357,47.19441,-123.72346,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
327,127W0359,47.19305,-123.72683,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
199,127W0380,47.27875,-123.69232,Culvert,Yes,Slope,0,577.2417,0,0,962.0695,0,0,0,0,0,577.2417,0,0
200,127W0384,47.27709,-123.70034,Culvert,Yes,WS Drop,0,1563.911165,0,0,2682.74775,729.145729,0,0,0,0,1563.911165,0,0
217,127W0387,47.26628,-123.70892,Culvert,Yes,Slope,33,8017.592067,0,0,9766.587031,5635.35479,0,0,0,0,8017.592067,0,0
267,127Y0027,47.23768,-123.60995,Culvert,Yes,WS Drop,33,219.006514,0,0,438.013028,0,0,0,0,0,219.006514,0,0
113,127Y0046,47.3484,-123.62563,Culvert,Yes,WS Drop,0,0,0,0,197.43835,0,0,0,0,0,0,0,0
103,127Y0047,47.35569,-123.61875,Culvert,Yes,WS Drop,0,3760.990358,0,0,5092.743382,2057.221836,0,0,0,0,3760.990358,0,0
69,127Y0055,47.37751,-123.59266,Culvert,Yes,Slope,33,418.456002,0,0,602.818106,0,0,0,0,0,209.228001,0,0
60,127Y0056,47.38149,-123.59062,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
24,127Y0059,47.42173,-123.56351,Culvert,Yes,Slope,0,0,0,0,200.651157,0,0,0,0,0,0,0,0
19,127Y0062,47.43301,-123.56145,Culvert,Yes,WS Drop,0,1163.379328,0,0,1565.235772,571.142163,0,0,0,0,1163.379328,0,0
14,127Y0064,47.44465,-123.55473,Culvert,Yes,WS Drop,33,949.80261,0,0,1329.723654,569.881566,0,0,0,0,949.80261,0,0
9,127Y0067,47.45808,-123.52853,Culvert,Yes,WS Drop,0,585.360183,0,0,975.600305,195.120061,0,0,0,0,585.360183,0,0
8,127Y0070,47.4624,-123.52683,Culvert,Yes,WS Drop,0,0,0,0,213.042573,0,0,0,0,0,0,0,0
7,127Y0071,47.46404,-123.52645,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
3,127Y0075,47.47819,-123.52246,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
2,127Y0080,47.49368,-123.53033,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
10,127Y0082,47.45342,-123.55037,Culvert,Yes,WS Drop,0,217.896364,0,0,435.792728,0,0,0,0,0,217.896364,0,0
6,127Y0089,47.46438,-123.56389,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
5,127Y0092,47.47063,-123.57853,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
4,127Y0094,47.47206,-123.59019,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
21,127Y0111,47.43167,-123.56192,Culvert,Yes,WS Drop,0,761.522884,0,0,951.903605,380.761442,0,0,0,0,761.522884,0,0
84,127Y0119,47.37033,-123.58387,Culvert,Yes,WS Drop,0,795.055508,0,0,1191.866378,198.763877,0,0,0,0,795.055508,0,0
70,127Y0121,47.37627,-123.57842,Culvert,Yes,WS Drop,33,0,0,0,396.81087,0,0,0,0,0,0,0,0
78,127Y0123,47.37314,-123.60091,Culvert,Yes,Slope,67,1046.140005,0,0,1230.502109,0,0,0,0,0,836.912004,0,0
30,127Y0130,47.41455,-123.60162,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
23,127Y0132,47.42315,-123.597,Culvert,Yes,WS Drop,0,407.128602,0,0,966.142344,0,0,0,0,0,407.128602,0,0
17,127Y0135,47.44065,-123.58177,Culvert,Yes,WS Drop,0,2350.243015,0,0,2937.262244,1407.912489,0,0,0,0,2350.243015,0,0
13,127Y0143,47.44421,-123.592,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
15,127Y0148,47.44205,-123.60541,Culvert,Yes,WS Drop,0,441.377855,0,0,1028.397084,0,0,0,0,0,441.377855,0,0
16,127Y0150,47.44142,-123.60711,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
41,127Y0156,47.40083,-123.62358,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
55,127Y0163,47.38233,-123.62714,Culvert,Yes,Slope,33,630.873834,0,0,630.873834,420.582556,0,0,0,0,630.873834,0,0
44,127Y0168,47.39745,-123.64236,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
42,127Y0169,47.39997,-123.64695,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
66,127Y0171,47.37831,-123.63493,Culvert,Yes,WS Drop,0,1389.204374,0,0,1389.204374,1178.913096,0,0,0,0,1389.204374,0,0
50,127Y0173,47.38767,-123.64003,Culvert,Yes,WS Drop,0,1247.64287,0,0,2451.073832,0,0,0,0,0,1247.64287,0,0
49,127Y0174,47.38804,-123.64065,Culvert,Yes,WS Drop,33,1247.64287,0,0,2451.073832,0,0,0,0,0,1247.64287,0,0
32,127Y0184,47.41205,-123.65473,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
29,127Y0186,47.41516,-123.64644,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
26,127Y0187,47.4173,-123.64259,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
20,127Y0192,47.43046,-123.64606,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
31,127Y0215,47.41189,-123.66588,Culvert,Yes,WS Drop,33,1448.005857,0,0,2527.587909,536.833123,0,0,0,0,1448.005857,0,0
28,127Y0217,47.41574,-123.66422,Culvert,Yes,WS Drop,0,0,0,0,367.000444,0,0,0,0,0,0,0,0
27,127Y0218,47.41621,-123.66353,Culvert,Yes,WS Drop,0,727.672512,0,0,1440.25412,0,0,0,0,0,727.672512,0,0
37,127Y0222,47.40593,-123.66209,Culvert,Yes,WS Drop,33,2228.842957,0,0,3765.571791,1317.670223,0,0,0,0,2228.842957,0,0
38,127Y0223,47.40239,-123.67101,Culvert,Yes,WS Drop,33,796.648466,0,0,1426.320274,240.125234,0,0,0,0,796.648466,0,0
73,127Y0228,47.37351,-123.65136,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
85,127Y0229,47.36742,-123.64604,Culvert,Yes,WS Drop,33,0,0,0,667.016652,0,0,0,0,0,0,0,0
86,127Y0232,47.36582,-123.66546,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
82,127Y0234,47.36863,-123.66947,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
76,127Y0235,47.37153,-123.67132,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
